"Garderie";"P609";"POLEYMIEUX-AU-MONT-D'OR";"COMMUNE";"COMMUNE";"Route de la Rivière";"Route de la Rivière";"Existant";"2010";"Poche de stationnement";"En surface";"Non";"";"5";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"493";"4.800656051948393";"45.85585081608239"
"Antoine Billon";"P610";"VENISSIEUX";"GRAND LYON";"GRAND LYON";"Rue Antoine Billon";"Rue Antoine Billon";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"494";"4.881845543136433";"45.6982463212354"
"Parking provisoire Marcel Paul";"P594";"VENISSIEUX";"COMMUNE";"COMMUNE";"Avenue Marcel Paul";"Avenue Marcel Paul";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"60";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"495";"4.881989363186611";"45.69884075186186"
"Duhamel";"P104";"Lyon 2 ème";"Particulier";"Particulier";"Rue Duhamel";"Rue Duhamel";"Existant";"";"Parc privé (ou concédé non GL)";"En ouvrage (en élévation)";"Non";"";"500";"";"";"";"";"Réservé abonnés";"Payant";"Ouvert 24h/24h";"locatif";"496";"4.829587357868053";"45.75031542053871"
"Raphaël de Barros";"P588";"VILLEURBANNE";"COMMUNE";"COMMUNE";"Rue P. Lenoir/Rue A. France";"Rue P. Lenoir/Rue A. France";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"190";"";"";"";"4";"Libre";"Gratuit";"Ouvert 24h/24h";"";"497";"4.887917983710174";"45.769485305872244"
"Léon Chomel";"P591";"VILLEURBANNE";"COMMUNE/GRAND LYON";"GRAND LYON";"Rue Léon Chomel";"Rue Léon Chomel";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"90";"";"";"";"1";"Libre";"Payant";"Ouvert 24h/24h";"Horodateurs";"498";"4.879551364988693";"45.77116027643561"
"Salle des Gratte-Ciel";"P592";"VILLEURBANNE";"GRAND LYON";"GRAND LYON";"Rue Francis de Pressensé";"Rue Francis de Pressensé";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"80";"";"";"";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"499";"4.876532283044962";"45.77188968656825"
"Centre nautique André Sousi";"P208";"BRON";"COMMUNE";"COMMUNE";"Rue de la Marne";"Rue de la Marne";"Existant";"";"Poche de stationnement";"En surface";"Non";"2";"200";"0";"11";"0";"9";"Libre";"Gratuit";"Ouvert 24h/24h";"";"500";"4.906644488094043";"45.74316121760606"
"Stade Pierre Duboeuf";"P210";"BRON";"CG69";"CG69";"Rue Jean Bouin";"Rue Jean Bouin";"Existant";"";"Aire de covoiturage";"En surface";"Non";"2";"187";"0";"0";"0";"9";"Libre";"Gratuit";"Ouvert 24h/24h";"";"501";"4.905683460258743";"45.74119558811513"
"Gare de Francheville";"P775";"FRANCHEVILLE";"COMMUNE";"SNCF";"Route de la Gare";"Route de la Gare";"Existant";"";"P+R Gare";"En surface";"Non";"";"47";"0";"4";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Brignais";"502";"4.769155212520978";"45.734511109550596"
"Les Cigales";"P382";"FRANCHEVILLE";"GRAND LYON";"GRAND LYON";"Chemin de Chantegrillet";"Chemin de Chantegrillet";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"66";"0";"0";"0";"3";"Libre";"Gratuit";"Ouvert 24h/24h";"";"503";"4.775121319613794";"45.73834223019175"
"Gare de Sathonay-Rillieux";"P91";"SATHONAY-CAMP";"RFF";"SNCF";"Avenue Carnot";"Avenue Carnot";"Existant";"";"P+R Gare";"En surface";"Non";"";"110";"0";"8";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Bourg-en-Bresse";"504";"4.874952353988832";"45.82024766604361"
"Complexe sportif";"P514";"FRANCHEVILLE";"SNCF";"GRAND LYON";"Route de la Gare";"Route de la Gare";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"100";"0";"10";"0";"4";"Libre";"Gratuit";"";"";"505";"4.77072398265287";"45.73170241097248"
"Les Trois Orangers";"P360";"FRANCHEVILLE";"GRAND LYON";"GRAND LYON";"Grande Rue";"Grande Rue";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"89";"0";"0";"0";"3";"Libre";"Gratuit";"Ouvert 24h/24h";"12 places en zone bleue";"506";"4.771004951992937";"45.73761205491065"
"Fort du Bruissin";"P511";"FRANCHEVILLE";"COMMUNE";"COMMUNE";"Rue du Château d'eau";"Rue du Château d'eau";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"70";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"507";"4.739792178744135";"45.73077816943013"
"Salle Vacheron";"P362";"FRANCHEVILLE";"COMMUNE";"COMMUNE";"Avenue du Chater";"Avenue du Chater";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"52";"0";"2";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"508";"4.772332930344485";"45.74118946207782"
"Nouveau cimetière";"P510";"FRANCHEVILLE";"COMMUNE";"COMMUNE";"Route du Bruissin";"Route du Bruissin";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"15";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"509";"4.751229110197259";"45.73319988482712"
"Ancienne Mairie";"P357";"FRANCHEVILLE";"GRAND LYON";"GRAND LYON";"Rue de la Mairie";"Montée de la Cure";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"14";"0";"4";"0";"1";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"510";"4.764538119137758";"45.737120622670496"
"Salle de Sport";"P513";"FRANCHEVILLE";"COMMUNE";"COMMUNE";"Route de la Gare";"Route de la Gare";"Existant";"";"Poche de stationnement";"En surface";"Non";"2.1";"76";"0";"10";"0";"3";"Libre";"Gratuit";"Ouvert 24h/24h";"";"511";"4.770521733926723";"45.73274274876382"
"Ancien Cimetière";"P509";"FRANCHEVILLE";"COMMUNE";"COMMUNE";"Route du Bruissin";"Route du Bruissin";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"24";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"512";"4.757126714637051";"45.735768660970415"
"Place du Repos";"P358";"FRANCHEVILLE";"GRAND LYON";"GRAND LYON";"Rue de l'Eglise";"Rue de la Douline";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"44";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"513";"4.761857715403384";"45.73770560091726"
"Hôtel de Ville";"P355";"FRANCHEVILLE";"GRAND LYON";"GRAND LYON";"Rue du Robert";"Rue du Robert";"Existant";"2011";"Poche de stationnement";"En surface";"Non";"";"90";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"514";"4.76493931544553";"45.73570253959425"
"Place de l'Europe";"P361";"FRANCHEVILLE";"GRAND LYON";"GRAND LYON";"Chemin de Chantegrillet";"Chemin de Chantegrillet";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"111";"0";"0";"0";"2";"Libre";"Gratuit";"Marché";"Vendredi matin - 37 place en zone bleue";"515";"4.774286352236861";"45.738294470631445"
"Ecole d'Alaï";"P488";"FRANCHEVILLE";"COMMUNE TASSIN";"COMMUNE TASSIN";"Chemin de la Poterie";"Chemin de la Poterie";"Existant";"2011";"Poche de stationnement";"En surface";"Non";"";"29";"0";"18";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"516";"4.765550463675939";"45.75043935046641"
"Angle Paul Bert/Jean Jaurès";"P593";"DECINES-CHARPIEU";"";"";"Rue Paul Bert";"Rue Paul Bert";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"12";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"517";"4.950589069794497";"45.769556097173535"
"Gambetta";"P345";"VENISSIEUX";"COMMUNE";"COMMUNE";"Rue Gambetta";"Rue Gambetta";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"100";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"518";"4.883366840910025";"45.69765871894358"
"Gare de Givors Canal";"P81";"GIVORS";"RFF";"SNCF";"Avenue du 11 Novembre 1918";"Avenue du 11 Novembre 1918";"Existant";"";"P+R Gare";"En surface";"Non";"";"50";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Saint-Etienne";"519";"4.771567268673709";"45.59516353287686"
"Cimetière";"P525";"SAINT-GENIS-LES-OLLIERES";"GRAND LYON";"GRAND LYON";"Rue des Mourrons";"Rue des Mourrons";"Existant";"2012";"Aire de covoiturage";"En surface";"Non";"";"38";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"520";"4.737215862672592";"45.75705414735154"
"Esplanade Itzhak Rabin";"P526";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue L. Buisson/Rue R. Fusier";"Rue René Fusier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"81";"0";"5";"0";"3";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"521";"4.997390936731732";"45.765218593077684"
"Place Claudia Carteron";"P527";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Avenue du Carreau";"Avenue du Carreau";"Existant";"";"Poche de stationnement";"En surface";"Non";"2";"32";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"522";"4.995793910964387";"45.76722558616396"
"Place André-Marie Burignat";"P530";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Allée Joannès Gonon";"Allée Joannès Gonon";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"48";"0";"12";"0";"2";"Libre";"Zone bleue";"Ouvert 24h/24h";"zone bleue 2h";"523";"5.001158741517219";"45.76632548986888"
"Square Fleury Patton";"P531";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue du 8 mai 1945";"Rue du 8 mai 1945";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"30";"0";"5";"0";"1";"Libre";"Zone bleue";"Ouvert 24h/24h";"zone bleue 2h";"524";"5.002130614327235";"45.76754391967874"
"Angle Lebrun-République";"P528";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue Henri Lebrun";"Rue Henri Lebrun";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"12";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"525";"4.997230499272656";"45.76714300486671"
"42 rue de la République";"P529";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Rue de la République";"Rue de la République";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"15";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"526";"4.999141237805137";"45.76670555531867"
"Place Charles de Gaulle";"P532";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Rue Saulnier/Rue République";"Rue Saulnier/Rue République";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"57";"0";"6";"0";"4";"Libre";"Zone bleue";"Ouvert 24h/24h";"zone bleue 2h";"527";"5.002490607430909";"45.766721413718635"
"G. Raphanel";"P533";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue Louis Saulnier";"Rue Louis Saulnier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"62";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"528";"5.00283192485201";"45.76458317039099"
"26 rue Louis Saulnier";"P534";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue Louis Saulnier";"Rue Louis Saulnier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"17";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"529";"5.00273146914015";"45.76425635723136"
"Angle Dauphiné-Aquitaine";"P536";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Rue d'Aquitaine";"Rue d'Aquitaine";"Existant";"2008";"Poche de stationnement";"En surface";"Non";"";"30";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"530";"5.005371898118223";"45.76415358076319"
"Angle Saulnier-Aquitaine";"P535";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue d'Aquitaine";"Rue d'Aquitaine";"Existant";"2006";"Poche de stationnement";"En surface";"Non";"";"50";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"531";"5.002796113293419";"45.76358771728361"
"Angle Aquitaine-République";"P537";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Rue de la République";"Rue de la République";"Existant";"2008";"Poche de stationnement";"En surface";"Non";"";"40";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"532";"5.006433717651299";"45.7660430407287"
"Place Jean Monnet";"P538";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Rue Louis Saulnier";"Rue Louis Saulnier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"64";"0";"4";"0";"2";"Libre";"Zone bleue";"Ouvert 24h/24h";"zone bleue 2h";"533";"5.003302089173977";"45.765935441829384"
"Médiathèque";"P539";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue Louis Saulnier";"Rue Louis Saulnier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"41";"0";"0";"0";"1";"Libre";"Zone bleue";"Ouvert 24h/24h";"zone bleue 2h";"534";"5.003877573285592";"45.76504890675563"
"Hôtel de Ville";"P540";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue d'Aquitaine";"Rue d'Aquitaine";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"49";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"535";"5.005514374920997";"45.765020752929665"
"Antenne justice";"P541";"MEYZIEU";"COMMUNE";"COMMUNE";"Rue de la République";"Rue de la République";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"20";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"536";"5.004500803343678";"45.7665233565234"
"Place Roger Matray";"P542";"MEYZIEU";"GRAND LYON";"GRAND LYON";"Chemin de Pommier";"Chemin de Pommier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"132";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"537";"4.995433304463916";"45.775910581099275"
"Place des Droits de l'Homme";"P543";"MEYZIEU";"COMMUNE";"COMMUNE";"R des Violettes/R des Castors";"R des Violettes/R des Castors";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"25";"0";"5";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"538";"4.994363995254488";"45.77777258782303"
"Parc Relais TCL Meyzieu ZI";"P49";"MEYZIEU";"SYTRAL";"TCL";"Avenue Henri Schneider";"Avenue Henri Schneider";"Existant";"2007";"P+R Sytral";"En surface";"Oui";"2";"473";"0";"120";"0";"10";"Réservé abonnés";"Payant";"Nuit";"T3 - Avec contrôle d'accès";"539";"5.033426642203455";"45.76849038689005"
"Parc Relais TCL Meyzieu Gare";"P48";"MEYZIEU";"SYTRAL";"TCL";"Rue de la Gare";"Rue de la Gare";"Existant";"2007";"P+R Sytral";"En surface";"Oui";"2";"103";"0";"102";"0";"3";"Libre";"Gratuit";"Nuit";"T3 - Avec contrôle d'accès";"540";"4.998246653897453";"45.77151001707039"
"Parking de l'Eglise";"P234";"CALUIRE-ET-CUIRE";"GRAND LYON";"GRAND LYON";"Rue Jean Moulin";"Rue Jean Moulin";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"9";"0";"8";"0";"1";"Horaire";"Payant";"Ouvert 24h/24h";"";"541";"4.847934445530448";"45.79994849016297"
"Place du Vernay";"P237";"CALUIRE-ET-CUIRE";"GRAND LYON";"GRAND LYON";"Rue Pierre Bourgeois";"Rue Pierre Bourgeois";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"19";"0";"0";"0";"1";"Horaire";"Payant";"Ouvert 24h/24h";"";"542";"4.857198189133629";"45.809054563183174"
"Parking des Pavillons";"P231";"CALUIRE-ET-CUIRE";"GRAND LYON";"GRAND LYON";"Impasse des Pavillons";"Impasse des Pavillons";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"17";"0";"0";"0";"1";"Horaire";"Payant";"Ouvert 24h/24h";"";"543";"4.848554427830765";"45.80074989322043"
"Parc Relais TCL Cuire";"P41";"CALUIRE-ET-CUIRE";"SYTRAL";"TCL";"Rue de la Gare de Cuire";"Rue de la Gare de Cuire";"Existant";"1997";"P+R Sytral";"En surface";"Oui";"1.9";"80";"0";"0";"0";"2";"Réservé abonnés";"Gratuit";"Nuit";"Métro C - Avec contrôle d'accès réservé aux abonnés";"544";"4.831280086384488";"45.7861073448362"
"Parking des AFN";"P227";"CALUIRE-ET-CUIRE";"COMMUNE";"COMMUNE";"Av.P. Terrasse/R. des AFN";"Av.P. Terrasse/R. des AFN";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"128";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"545";"4.848727069087845";"45.798908165981814"
"Gare de Saint-Priest";"P90";"SAINT-PRIEST";"GRAND LYON";"SNCF";"Avenue de la Gare";"Avenue de la Gare";"Existant";"";"P+R Gare";"En surface";"Non";"";"25";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Grenoble";"546";"4.934052307109027";"45.6870200943954"
"Halte Ferroviaire de Pierre-Bénite";"P86";"PIERRE-BENITE";"RFF";"SNCF";"Rue Stalingrad";"Rue Stalingrad";"Existant";"";"P+R Gare";"En surface";"Non";"";"50";"0";"4";"0";"";"Libre";"Gratuit";"Ouvert 24h/24h";"Lyon-Saint-Etienne";"547";"4.824330754395692";"45.7063526940675"
"Charles de Gaulle A";"P815";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue Charles de Gaulle";"Rue Charles de Gaulle";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"11";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"548";"4.783523719860447";"45.60689108813585"
"Square Garon";"P816";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue de Pressensé";"Rue de Pressensé";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"8";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"549";"4.774912861862534";"45.60089714669167"
"Croix des Rampeaux B";"P817";"GRIGNY";"GRAND LYON";"GRAND LYON";"Avenue de la Liberté";"Avenue de la Liberté";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"42";"0";"0";"0";"2";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"550";"4.785721834338993";"45.61146997648876"
"Croix des Rampeaux A";"P818";"GRIGNY";"";"";"Avenue de la Liberté";"Avenue de la Liberté";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"7";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"551";"4.785477837547618";"45.61140663971892"
"Emile Eveillé A";"P819";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue Emile Eveillé";"Rue Emile Eveillé";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"4";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"552";"4.791658324330195";"45.61065694391836"
"Emile Eveillé B";"P820";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue Emile Eveillé";"Rue Emile Eveillé";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"553";"4.791585657872911";"45.610472780859894"
"SMIRIL";"P821";"GRIGNY";"PRIVE";"";"Rue Adrien Dutartre";"Rue Adrien Dutartre";"Existant";"";"Poche de stationnement";"En surface";"Non";"1.9";"22";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"places non marquées";"554";"4.80043902397118";"45.61360812016304"
"Cimetière";"P822";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue des Coteaux du Lyonnais";"Rue des Coteaux du Lyonnais";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"36";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"555";"4.787028073861075";"45.61270384761909"
"République A";"P823";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue de la République";"Rue de la République";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"13";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"556";"4.783237308834771";"45.60747835963857"
"République B";"P824";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue de la République";"Rue de la République";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"26";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"557";"4.782295397560627";"45.60771694090698"
"Angle Ferry-Langevin";"P825";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue Jules Ferry";"Rue Jules Ferry";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"15";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"558";"4.780003973409125";"45.60125705831718"
"Faïenciers";"P826";"GRIGNY";"GRAND LYON";"GRAND LYON";"Rue des Faïenciers";"Rue des Faïenciers";"Existant";"2008";"Poche de stationnement";"En surface";"Non";"";"15";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"559";"4.783450140486281";"45.59897424887009"
"Verchères";"P827";"CHASSIEU";"COMMUNE";"COMMUNE";"Route de Genas";"Route de Genas";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"12";"0";"0";"0";"1";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"560";"4.97248639818565";"45.73723817312077"
"Arcades Pergaud";"P828";"CHASSIEU";"COMMUNE";"COMMUNE";"Rue Louis Pergaud";"Rue Louis Pergaud";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"16";"0";"0";"0";"1";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"561";"4.970429871026844";"45.73955072575706"
"Vivaldi";"P829";"CHASSIEU";"COMMUNE";"COMMUNE";"Rue Auguste Delage";"Rue Auguste Delage";"Existant";"2011";"Poche de stationnement";"En surface";"Non";"1.8";"26";"0";"0";"0";"2";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"562";"4.972576629130043";"45.74309093775264"
"Gendarmerie";"P830";"CHASSIEU";"COMMUNE";"COMMUNE";"Route de Lyon";"Route de Lyon";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"4";"0";"0";"0";"0";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"563";"4.967619254638919";"45.73837468147716"
"Les Serres";"P831";"CHASSIEU";"GRAND LYON";"GRAND LYON";"Route de Lyon";"Route de Lyon";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"23";"0";"0";"0";"3";"Libre";"Gratuit";"Ouvert 24h/24h";"4 places+1 PMR en zone bleue";"564";"4.967176529598463";"45.738432602494996"
"Centre";"P832";"TASSIN-LA-DEMI-LUNE";"SERL";"";"Rue Georges Perret";"Rue Georges Perret";"Existant";"2013";"Poche de stationnement";"En surface";"Non";"";"70";"";"";"3";"";"Horaire";"Payant";"Ouvert 24h/24h";"";"565";"4.77982650778696";"45.7631195668433"
"Pomme";"P833";"TASSIN-LA-DEMI-LUNE";"COMMUNE";"COMMUNE";"Chemin de la Pomme";"Chemin de la Pomme";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"566";"4.781883793867681";"45.762669545489594"
"Voie nouvelle";"P834";"ALBIGNY-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Voie nouvelle";"Voie nouvelle/Rue Chirat";"En travaux";"2012";"Poche de stationnement";"En surface";"Non";"";"31";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"567";"4.832097266118015";"45.860238670180195"
"Déchant";"P837";"LA MULATIERE";"COMMUNE";"COMMUNE";"Rue Stéphane Déchant";"Rue Stéphane Déchant";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"11";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"568";"4.813655235857823";"45.72506371703306"
"Parc des Monts d'Or";"P835";"ALBIGNY-SUR-SAONE";"GRAND LYON";"GRAND LYON";"Rue Chirat";"Rue Chirat";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"8";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"569";"4.832749786676874";"45.86426807899647"
"Cimetière";"P467";"VERNAISON";"COMMUNE";"COMMUNE";"Rue du Cimetière";"Rue du Cimetière";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"18";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"570";"4.806362545008668";"45.648929326704106"
"Aquarium";"P836";"LA MULATIERE";"GRAND LYON";"GRAND LYON";"Rue Stéphane Déchant";"Rue Stéphane Déchant";"Existant";"";"Poche de stationnement";"En surface";"Non";"2.1";"166";"0";"0";"0";"5";"Libre";"Gratuit";"Ouvert 24h/24h";"";"571";"4.815231266022066";"45.72943216286375"
"Place Daniel Balavoine";"P852";"SAINT-PRIEST";"GRAND LYON";"GRAND LYON";"Rue Michel Petrucciani";"Rue Michel Petrucciani";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"38";"0";"0";"0";"2";"Libre";"Zone bleue";"Ouvert 24h/24h";"";"572";"4.93987032627822";"45.693879908687954"
"Hôtel de Ville (petit parking)";"P853";"SAINT-PRIEST";"COMMUNE";"COMMUNE";"Rue Léon Perrier";"Rue Léon Perrier";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"23";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"11 place réservées (élus et services de la ville)";"573";"4.935832949403132";"45.694988299734135"
"Place Roger Salengro";"P854";"SAINT-PRIEST";"GRAND LYON";"GRAND LYON";"Rue Maréchal/France/Gallavardi";"Rue Maréchal/France/Gallavardi";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"105";"0";"0";"0";"0";"Libre";"Gratuit";"Ouvert 24h/24h";"";"574";"4.937687037991509";"45.69087224527498"
"Henri Maréchal";"P855";"SAINT-PRIEST";"GRAND LYON";"GRAND LYON";"Rue Henri Maréchal";"Rue Henri Maréchal";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"86";"0";"0";"0";"2";"Libre";"Gratuit";"Ouvert 24h/24h";"";"575";"4.939312909488784";"45.692170893235264"
"Stade Jean Bouin";"P860";"SAINT-PRIEST";"COMMUNE";"COMMUNE";"Avenue Jean Jaurès";"Avenue Jean Jaurès";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"32";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"576";"4.926380724399015";"45.69792983451106"
"Salle Concorde";"P856";"SAINT-PRIEST";"GRAND LYON";"GRAND LYON";"Avenue de la Gare";"Avenue de la Gare";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"10";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"577";"4.935643820431278";"45.688675487184"
"Maison des Associations";"P857";"SAINT-PRIEST";"COMMUNE";"COMMUNE";"Rue Aristide Briand";"Rue Aristide Briand";"Existant";"";"Poche de stationnement";"En surface";"Non";"";"27";"0";"0";"0";"1";"Libre";"Gratuit";"Ouvert 24h/24h";"";"578";"4.936389624206084";"45.69055054707099"
